ID,Word,Description,Has Video
W00302,bom đạn,"Bom, đạn, vũ khí giết người (nói khái quát).",false
W00303,bom nguyên tử,"Bom dùng nguyên lí phản ứng phân hạch của hạt nhân nguyên tử nặng, phóng ra năng lượng lớn, có sức sát thương và phá hoại mạnh gấp nhiều lần bom thông thường.",false
W00304B,bón phân,,false
W00305,bỏng,"Bị tổn thương ở da thịt do chịu tác động của lửa, nhiệt hoặc hoá chất, v.v.",true
W00316,bổ ích,"Có ích, có tác dụng tốt.",false
W00317,bổ ngữ,"Thành phần cú pháp bổ nghĩa cho động từ, tính từ.",false
W00318,bổ trợ,"Giúp thêm, phụ thêm vào cho đủ, cho tốt hơn.",false
W00320,bố trí,Sắp xếp theo một trật tự và đáp ứng một nhu cầu nhất định.,false
W00322,bốc vác,Bốc xếp và mang vác để vận chuyển.,true
W00325,bố,Cha (có thể dùng để xưng gọi).,false
W00326B,bố dượng,"Chồng sau của mẹ, trong quan hệ với con của người chồng trước (không dùng để xưng gọi).",false
W00327,bố mẹ,,false
W00328B,bộ đội,Người trong quân đội (Việt Nam).,false
W00329,bộ sách,,true
W00330,bốc hơi,(Chất lỏng) chuyển thành hơi; chuyển sang trạng thái khí.,true
W00331,bốc thăm,"Nhận, chọn thăm để quyết định ai được, ai không, ai trước, ai sau, v.v.",true
W00332,bồi bàn,Người làm thuê chuyên phục vụ ở bàn ăn.,true
W00333,bồi thường,Trả lại cho người khác cái có giá trị (thường bằng tiền) tương xứng với những thiệt hại mà mình đã gây ra.,false
W00336B,bông hoa,,false
W00340,bột giặt,Xà phòng giặt ở dạng bột.,true
W00341B,bột màu,,false
W00342B,bột ngọt,"Muối của một a-xít a-min, có dạng kết tinh màu trắng, dễ tan trong nước, thường cho vào thức ăn để tăng vị ngọt.",false
W00344,bờ biển,,true
W00347,bơi,Di chuyển trong nước hoặc trên mặt nước bằng cử động của thân thể.,true
W00349,bơm (cái bơm),"Dụng cụ dùng để đưa chất lỏng, chất khí từ một nơi đến nơi khác, hoặc để nén khí, hút khí.",true
W00353,bớt,"Làm cho hoặc trở nên ít đi một phần về số lượng, mức độ.",false
W00357B,cỏ,"Cây thân mềm và thấp, thường mọc lan thành đám trên mặt đất, có nhiều loài khác nhau, dùng để làm thức ăn cho trâu, bò, ngựa, v.v.",false
W00358,bụi đời,"Cảnh sống lang thang, vất vưởng, không nhà cửa, không nghề nghiệp.",true
W00359B,bụi phấn,,false
W00361,bùn,Đất nhão hoà lẫn trong nước.,true
W00362,bụng,"Bộ phận cơ thể người hoặc động vật, chứa ruột, dạ dày, v.v.",true
W00363,buộc dây,,true
W00366,buổi chiều,,true
W00367B,buổi đêm,,false
W00368B,buổi sáng,,false
W00369B,buổi tối,,false
W00370B,buổi trưa,,false
W00371,buôn làng,Xóm làng ở vùng dân tộc thiểu số miền Nam Việt Nam.,true
W00372,buồn nôn,Ở trạng thái cảm thấy muốn nôn.,true
W00374B,buông màn,,false
W00377,buồng trứng,Bộ phận sản sinh ra trứng trong cơ thể phụ nữ hoặc động vật giống cái.,true
W00378,búp bê,"Đồ chơi hình em bé, thường làm bằng nhựa, vải.",true
W00380,bút,"Đồ dùng để viết, kẻ, vẽ thành nét.",true
W00383B,bút màu,,false
W00385,bữa cơm,,true
W00386B,bức tranh,,false
W00387,bức tường,,true
W00388,bước,Đặt chân tới một chỗ khác để di chuyển thân thể theo.,false
W00390B,bướng bỉnh,Bướng (nói khái quát).,false
W00393,bưu tá,"Nhân viên bưu điện làm nhiệm vụ đưa thư từ, báo chí đến tay người nhận.",true
W00395,ca,"Đồ dùng để uống nước, có quai, thành đứng, thường được làm bằng kim loại hoặc nhựa.",true
W00398B,cá kho,,false
W00400,các bạn,,true
W00401,cãi nhau,,true
W00402,cái bè,,true
W00404B,cái gương,,false
W00406,cái túi,,true
W00407B,Cam-pu-chia (nước Cam-pu-chia),,false
W00409,cảnh vật,Cảnh thiên nhiên và sự vật cụ thể bày ra trước mắt.,true
W00410,cánh tay,Bộ phận của tay từ bả vai đến cổ tay.,true
W00411,cạnh,Chỗ một mặt phẳng tiếp giáp với một mặt phẳng khác trong cùng một vật.,false
W00415,cao (người),,true
W00419,cao nguyên,"Vùng đất rộng lớn và cao, xung quanh có sườn dốc rõ rệt.",true
W00420,cao quý,"Có giá trị lớn về mặt tinh thần, rất đáng quý trọng.",false
W00421,cao tầng,Nhà có nhiều tầng.,true
W00423,cao tốc,Có tốc độ cao.,true
W00424,cát,"Đá vụn thành hạt nhỏ dưới 2 milimet, có thành phần chủ yếu là thạch anh và các khoáng vật khác.",true
W00426,cày,"Nông cụ có lưỡi bằng sắt, gang, dùng sức kéo để lật, xới hoặc làm vỡ lớp đất trồng trọt.",true
W00428,cặp sách,"Đồ dùng thường bằng da, vải nhựa, v.v., có các ngăn, dùng để đựng sách vở, đồ dùng học tập của học sinh.",true
W00430,cắt nhau,,true
W00432,cấp cứu,Cứu chữa gấp để thoát khỏi tình trạng nguy kịch.,true
W00433,cấp dưỡng,Cung cấp (cho người già yếu hoặc tàn tật) những thứ cần thiết cho đời sống vật chất.,false
W00434,giấu,"Cất vào nơi kín đáo, chắc chắn cho người khác không thể thấy, không thể tìm ra được.",false
W00435,giữ,"Cất và giữ gìn cho nguyên vẹn, cho khỏi hư hỏng, trong một thời gian.",false
W00436,tiếng khóc,,true
W00437,tiếng nói,,false
W00438,câu cá,,true
W00439,câu chuyện,Sự việc hoặc chuyện được nói ra.,false
W00442,câu đơn,,true
W00443,câu ghép,,true
W00444B,thơ,"Đơn vị cơ bản của lời thơ, do từ tạo thành, có một tiết tấu nhất định, thường viết bằng một dòng.",false
W00446,cầu (cây cầu),"Công trình xây dựng bắc qua sông, suối, hồ, chỗ trũng, v.v. để tiện đi lại.",true
W00447,cầu cứu,Xin được cứu giúp.,false
W00451,cầu thủ,Người tập luyện hoặc thi đấu một môn bóng nào đó.,true
W00454,cầu trượt,"Đồ chơi của trẻ em, gồm một đường máng dài có mặt phẳng nhẵn, có thành chắn hai bên, đặt dốc nghiêng để trượt từ trên xuống.",true
W00456B,cây ăn quả,"Cây trồng lấy quả để ăn, như cam, chanh, dứa, xoài, v.v.",false
W00457B,cây bàng,,false
W00459B,cây cổ thụ,Cây to sống đã lâu năm.,false
W00460,cây cối ,Cây (nói khái quát).,false
W00462,cây đa,,true
W00464,cây gỗ,"Cây có thân to, cho gỗ dùng để xây dựng nhà cửa, đóng đồ đạc, v.v.",true
W00478,cây xanh,"Cây cỏ được trồng để bảo vệ môi trường, nói chung.",true
W00481,cha,"Người đàn ông có con, trong quan hệ với con (có thể dùng để xưng gọi).",false
W00482,cha mẹ,Cha và mẹ (nói khái quát) trong quan hệ với con.,false
W00484B,chả cá,,false
W00485,chai,"Đồ đựng bằng thuỷ tinh hoặc nhựa cổ nhỏ và dài, thường dùng để đựng chất lỏng.",true
W00488,chàng trai,"Người đàn ông trẻ tuổi có vẻ đáng mến, đáng yêu.",true
W00489,chào,"Tỏ thái độ kính trọng hoặc quan tâm đối với ai bằng lời nói hay cử chỉ, khi gặp nhau hoặc khi từ biệt.",true
W00490,chào cờ,,true
W00492,chào mừng,Vui mừng chào đón.,false
W00493B,chảo,"Đồ dùng thường được làm bằng nhôm, gang, miệng rộng, lòng nông, có hai quai hoặc cán để cầm, dùng để xào, rán thức ăn.",false
W00495B,cháu gái,,false
W00496B,cháu ngoại,,false
W00497B,cháu nội,,false
W00498B,cháu trai,,false
W00501,chạy,"Di chuyển thân thể bằng những bước nhanh, mạnh và liên tiếp.",true
W00503,chạy chậm,,false
W00504,chạy nhanh,,false
W00508B,chăm sóc sức khỏe,,false
W00510B,chăn nuôi,"Nuôi gia súc, gia cầm (nói khái quát).",false
W00512,chặn,"Giữ hẳn lại, làm cho sự hoạt động theo một hướng nào đó phải ngừng hẳn.",false
W00513B,chặt,Làm đứt ngang ra bằng cách dùng vật có lưỡi sắc giáng mạnh xuống.,false
W00514,chặt chẽ,Gắn với nhau rất chặt (nói về cái trừu tượng).,false
W00516B,châm cứu,Châm kim hay đốt nóng ở các huyệt trên da để chữa bệnh theo đông y (nói khái quát).,false
W00519,chấm dứt,"Làm cho ngừng hẳn, thôi hẳn.",false
W00520,chấm điểm,,false
W00530,chất đốt,"Chất khi cháy toả ra nhiều nhiệt, dùng trong đời sống và công nghiệp, như để đun, chạy máy, v.v.",true
W00531,chất độc,"Chất làm phá huỷ, ức chế hoặc làm chết cơ thể sống.",true
W00534,chất hữu cơ,Tên gọi chung các hợp chất của các bon tạo nên cơ thể của động vật và thực vật; phân biệt với chất vô cơ.,false
W00536,chất lỏng,"Chất ở trạng thái có thể chảy được, có thể tích nhất định và có hình dạng tuỳ thuộc vào vật chứa.",true
W00537,chất lượng,"Cái tạo nên phẩm chất, giá trị của một sự vật, sự việc.",false
W00538,chất rắn,"Chất ở trạng thái luôn luôn có hình dạng và thể tích nhất định, không tuỳ thuộc vào vật chứa.",true
W00539,chất thải,"Rác và các vật bỏ đi sau một quá trình sử dụng, nói chung.",true
W00545,chậu,"Đồ dùng thường làm bằng sành sứ, nhựa hoặc kim loại, miệng rộng, lòng nông, dùng để đựng nước, tắm giặt, hoặc để trồng cây, v.v.",true
W00546,che chở,"Ngăn, che để bảo vệ, tránh sự xâm hại từ bên ngoài.",false
W00559,tạo thành,,false
W00563,chi tiết,"Điểm nhỏ, phần rất nhỏ trong nội dung sự việc hoặc hiện tượng.",false
W00564,chỉ,"Làm cho người ta nhìn thấy, nhận ra cái gì, bằng cách hướng tay hoặc vật dùng làm hiệu về phía cái ấy.",false
W00570B,chị,"Người phụ nữ cùng một thế hệ trong gia đình, trong họ, nhưng thuộc hàng hoặc vai trên, trong quan hệ với em của mình (có thể dùng để xưng gọi).",false
W00571B,chị chồng,,false
W00572,chị dâu,,false
W00575B,chia,"Tách ra làm thành từng phần, từ một chỉnh thể.",false
W00577,chia cắt,"Phân ra thành nhiều đoạn, nhiều phần tách biệt nhau, làm cho không còn nguyên vẹn nữa.",false
W00578,chia đều,,false
W00579,chia hết,,false
W00580,chia phần,,false
W00581,chia sẻ,Cùng chia với nhau để cùng hưởng hoặc cùng chịu.,false
W00582,chia tay,"Rời nhau, mỗi người đi một nơi.",false
W00583,chìa khóa,Vật bằng kim loại dùng tra vào ổ khoá để mở hoặc để khoá.,true
W00584B,chiếc gối,,false
W00585,chiếm đoạt,Chiếm lấy của người khác bằng vũ lực hoặc quyền thế.,false
W00591,chiến thắng,"Giành được phần thắng trong chiến tranh, chiến đấu hoặc trong một cuộc thi đấu thể thao.",true
W00594,chiều cao,,false
W00595,chiều dài,,false
W00596,chiều rộng,,false
W00598,chiếu,"Đồ dệt bằng cói, nilôngv.v dùng trải ra để nằm, ngồi.",true
W00599,chiếu phim,Chiếu hình ảnh thu được qua phim lên màn ảnh để xem.,true
W00601,cá mập,"Động vật có vú ở biển, cỡ rất lớn, có loài dài tới hơn 30 mét, thân hình giống như con cá, có vây ngực, vây đuôi rõ ràng.",true
W00602,chim,,true
W00615,chỉnh sửa,"Chỉnh lại, sửa lại cho đúng, cho phù hợp (nói khái quát).",false
W00616,chín,"(Quả, hạt hoặc hoa) ở vào giai đoạn phát triển đầy đủ nhất, thường có màu đỏ hoặc vàng, có hương thơm, vị ngọt,..",true
W00617B,chính phủ,"Cơ quan hành pháp và hành chính cao nhất của một nước, thực hiện công việc quản lí nhà nước ở cấp trung ương.",false
W00619,chính tả,Cách viết chữ được coi là chuẩn.,true
W00620B,chính xác,"Hoàn toàn đúng, không sai chút nào.",false
W00623,chó sói,"Chó rừng mõm nhọn, lông đuôi rậm, chuyên bắt thú khác để ăn thịt.",true
W00629,chọn lựa,Chọn giữa nhiều cái cùng loại (nói khái quát).,false
W00633B,chống đối,Chống lại một cách trực tiếp với thái độ quyết liệt hoặc đối địch (nói khái quát).,false
W00638,luân phiên,Lần lượt thay phiên cho nhau.,false
W00639B,chơi,Hoạt động giải trí hoặc nghỉ ngơi.,false
W00641,chu vi,Độ dài của đường khép kín giới hạn một hình phẳng.,false
W00642,chủ đề,Đề tài được chọn làm nội dung chủ yếu.,false
W00644,chủ động,"Tự mình quyết định hành động, không bị chi phối bởi người khác hoặc hoàn cảnh bên ngoài.",false
W00649B,chủ tịch,"Người đứng đầu một nước, một cơ quan làm việc theo chế độ hội đồng hoặc uỷ ban.",false
W00653,thích nghi,Trở nên quen dần hoặc có những biến đổi cho phù hợp với môi trường hoặc hoàn cảnh mới.,false
